"histology_abbreviation","Sum","Freq_mut","percent_mut","percent_whole","cell_type","regulator","pathway","pathway_new"
"CNS-GBM",41,5,0.121951219512195,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Lung-SCC",48,4,0.0833333333333333,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Uterus-AdenoCA",40,3,0.075,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Panc-Endocrine",85,5,0.0588235294117647,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Stomach-AdenoCA",69,4,0.0579710144927536,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Eso-AdenoCA",98,5,0.0510204081632653,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Bladder-TCC",23,1,0.0434782608695652,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Myeloid-MPN",23,1,0.0434782608695652,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Lymph-BNHL",107,4,0.0373831775700935,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Ovary-AdenoCA",112,4,0.0357142857142857,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Head-SCC",57,2,0.0350877192982456,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Liver-HCC",315,10,0.0317460317460317,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Biliary-AdenoCA",33,1,0.0303030303030303,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Panc-AdenoCA",237,7,0.029535864978903,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Bone-Osteosarc",38,1,0.0263157894736842,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Breast-AdenoCA",198,5,0.0252525252525253,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Kidney-RCC",143,3,0.020979020979021,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Prost-AdenoCA",210,2,0.00952380952380952,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"CNS-Medullo",146,1,0.00684931506849315,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Bone-Benign",16,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Bone-Epith",10,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Breast-DCIS",3,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Breast-LobularCA",13,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Cervix-AdenoCA",2,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Cervix-SCC",18,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"CNS-Oligo",18,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"CNS-PiloAstro",89,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Kidney-ChRCC",45,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Lung-AdenoCA",38,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Lymph-CLL",95,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Myeloid-AML",13,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Myeloid-MDS",2,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"SoftTissue-Leiomyo",15,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"SoftTissue-Liposarc",19,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"Thy-AdenoCA",48,0,0,0.035047619047619,"MHCregulators","pos","Protein Processing In Endoplasmic Reticulum","Protein Processing in ER"
"ColoRect-AdenoCA",52,5,0.0961538461538462,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Head-SCC",57,5,0.087719298245614,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Lung-AdenoCA",38,3,0.0789473684210526,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Skin-Melanoma",106,6,0.0566037735849057,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Cervix-SCC",18,1,0.0555555555555556,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"CNS-Oligo",18,1,0.0555555555555556,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Eso-AdenoCA",98,5,0.0510204081632653,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Bladder-TCC",23,1,0.0434782608695652,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Stomach-AdenoCA",69,3,0.0434782608695652,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Panc-Endocrine",85,3,0.0352941176470588,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Panc-AdenoCA",237,7,0.029535864978903,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Lymph-BNHL",107,3,0.0280373831775701,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Ovary-AdenoCA",112,3,0.0267857142857143,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Bone-Osteosarc",38,1,0.0263157894736842,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Uterus-AdenoCA",40,1,0.025,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"CNS-GBM",41,1,0.024390243902439,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Kidney-ChRCC",45,1,0.0222222222222222,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Lung-SCC",48,1,0.0208333333333333,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Thy-AdenoCA",48,1,0.0208333333333333,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Liver-HCC",315,5,0.0158730158730159,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Kidney-RCC",143,2,0.013986013986014,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Lymph-CLL",95,1,0.0105263157894737,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Breast-AdenoCA",198,2,0.0101010101010101,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"CNS-Medullo",146,1,0.00684931506849315,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Prost-AdenoCA",210,1,0.00476190476190476,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Biliary-AdenoCA",33,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Bone-Benign",16,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Bone-Epith",10,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Breast-DCIS",3,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Breast-LobularCA",13,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Cervix-AdenoCA",2,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"CNS-PiloAstro",89,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Myeloid-AML",13,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Myeloid-MDS",2,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Myeloid-MPN",23,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"SoftTissue-Leiomyo",15,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"SoftTissue-Liposarc",19,0,0,0.0243809523809524,"MHCregulators","pos","Ifna Pathway","IFNa Pathway"
"Cervix-AdenoCA",2,1,0.5,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Bladder-TCC",23,7,0.304347826086957,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Uterus-AdenoCA",40,9,0.225,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Eso-AdenoCA",98,19,0.193877551020408,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ColoRect-AdenoCA",52,9,0.173076923076923,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Skin-Melanoma",106,17,0.160377358490566,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Lymph-BNHL",107,16,0.149532710280374,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Stomach-AdenoCA",69,9,0.130434782608696,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Biliary-AdenoCA",33,4,0.121212121212121,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Panc-AdenoCA",237,27,0.113924050632911,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Lung-AdenoCA",38,4,0.105263157894737,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Liver-HCC",315,33,0.104761904761905,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Lung-SCC",48,5,0.104166666666667,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Myeloid-MPN",23,2,0.0869565217391304,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Kidney-RCC",143,11,0.0769230769230769,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Cervix-SCC",18,1,0.0555555555555556,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"CNS-Oligo",18,1,0.0555555555555556,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Breast-AdenoCA",198,8,0.0404040404040404,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"CNS-GBM",41,1,0.024390243902439,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Panc-Endocrine",85,2,0.0235294117647059,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Kidney-ChRCC",45,1,0.0222222222222222,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Lymph-CLL",95,2,0.0210526315789474,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Ovary-AdenoCA",112,2,0.0178571428571429,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Prost-AdenoCA",210,3,0.0142857142857143,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"CNS-Medullo",146,2,0.0136986301369863,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Bone-Benign",16,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Bone-Epith",10,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Bone-Osteosarc",38,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Breast-DCIS",3,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Breast-LobularCA",13,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"CNS-PiloAstro",89,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Head-SCC",57,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Myeloid-AML",13,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Myeloid-MDS",2,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"SoftTissue-Leiomyo",15,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"SoftTissue-Liposarc",19,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"Thy-AdenoCA",48,0,0,0.0746666666666667,"NKcells","neg","Corticosteroid Receptor Signaling Pathway","Corticosteroid Receptor Signaling Pathway"
"ColoRect-AdenoCA",52,10,0.192307692307692,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Bladder-TCC",23,4,0.173913043478261,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Skin-Melanoma",106,18,0.169811320754717,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Stomach-AdenoCA",69,10,0.144927536231884,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Eso-AdenoCA",98,13,0.13265306122449,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Uterus-AdenoCA",40,4,0.1,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Head-SCC",57,5,0.087719298245614,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Lung-SCC",48,4,0.0833333333333333,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Breast-LobularCA",13,1,0.0769230769230769,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Lymph-BNHL",107,7,0.0654205607476635,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Liver-HCC",315,20,0.0634920634920635,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Panc-AdenoCA",237,15,0.0632911392405063,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Bone-Osteosarc",38,2,0.0526315789473684,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Lung-AdenoCA",38,2,0.0526315789473684,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Myeloid-MPN",23,1,0.0434782608695652,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Kidney-RCC",143,6,0.041958041958042,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Breast-AdenoCA",198,6,0.0303030303030303,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Ovary-AdenoCA",112,3,0.0267857142857143,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"CNS-GBM",41,1,0.024390243902439,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Prost-AdenoCA",210,5,0.0238095238095238,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Panc-Endocrine",85,2,0.0235294117647059,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Kidney-ChRCC",45,1,0.0222222222222222,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Lymph-CLL",95,2,0.0210526315789474,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Thy-AdenoCA",48,1,0.0208333333333333,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"CNS-Medullo",146,1,0.00684931506849315,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Biliary-AdenoCA",33,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Bone-Benign",16,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Bone-Epith",10,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Breast-DCIS",3,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Cervix-AdenoCA",2,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Cervix-SCC",18,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"CNS-Oligo",18,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"CNS-PiloAstro",89,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Myeloid-AML",13,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Myeloid-MDS",2,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"SoftTissue-Leiomyo",15,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"SoftTissue-Liposarc",19,0,0,0.0548571428571429,"NKcells","neg","Pd-L1 Expression And Pd-1 Checkpoint Pathway In Cancer","PD-L1 PD-1 Checkpoint Pathway in Cancer"
"Head-SCC",57,10,0.175438596491228,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"ColoRect-AdenoCA",52,8,0.153846153846154,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Skin-Melanoma",106,16,0.150943396226415,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Bladder-TCC",23,3,0.130434782608696,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Stomach-AdenoCA",69,9,0.130434782608696,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Eso-AdenoCA",98,11,0.112244897959184,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Lung-AdenoCA",38,4,0.105263157894737,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Lymph-BNHL",107,9,0.0841121495327103,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Breast-LobularCA",13,1,0.0769230769230769,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Cervix-SCC",18,1,0.0555555555555556,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Panc-AdenoCA",237,12,0.0506329113924051,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Uterus-AdenoCA",40,2,0.05,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Ovary-AdenoCA",112,4,0.0357142857142857,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Breast-AdenoCA",198,6,0.0303030303030303,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Liver-HCC",315,9,0.0285714285714286,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Bone-Osteosarc",38,1,0.0263157894736842,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"CNS-GBM",41,1,0.024390243902439,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Kidney-ChRCC",45,1,0.0222222222222222,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Lymph-CLL",95,2,0.0210526315789474,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Kidney-RCC",143,3,0.020979020979021,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Lung-SCC",48,1,0.0208333333333333,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Panc-Endocrine",85,1,0.0117647058823529,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Prost-AdenoCA",210,1,0.00476190476190476,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Biliary-AdenoCA",33,0,0,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Bone-Benign",16,0,0,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Bone-Epith",10,0,0,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Breast-DCIS",3,0,0,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"Cervix-AdenoCA",2,0,0,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"CNS-Medullo",146,0,0,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
"CNS-Oligo",18,0,0,0.0441904761904762,"NKcells","neg","C-Type Lectin Receptor Signaling Pathway","C-Type Lectin Receptor Signaling Pathway"
